8,P5NCS,FE1D,xx000000,Port 5 Schmidt trigger control register,,,,,,,,,
8,P6NCS,FE1E,00000000,Port 6 Schmidt trigger control register,,,,,,,,,
8,P7NCS,FE1F,00000000,Port 7 Schmidt trigger control register,,,,,,,,,
8,P0SR,FE20,11111111,Port 0 slew rate control register,,,,,,,,,
8,P1SR,FE21,11111111,Port 1 slew rate control register,,,,,,,,,
8,P2SR,FE22,11111111,Port 2 slew rate control register,,,,,,,,,
8,P3SR,FE23,11111111,Port 3 slew rate control register,,,,,,,,,
8,P4SR,FE24,11111111,Port 4 slew rate control register,,,,,,,,,
8,P5SR,FE25,xx111111,Port 5 slew rate control register,,,,,,,,,
8,P6SR,FE26,11111111,Port 6 slew rate control register,,,,,,,,,
8,P7SR,FE27,11111111,Port 7 slew rate control register,,,,,,,,,
8,P0DR,FE28,11111111,Port 0 drive current control register,,,,,,,,,
8,P1DR,FE29,11111111,Port 1 drive current control register,,,,,,,,,
8,P2DR,FE2A,11111111,Port 2 drive current control register,,,,,,,,,
8,P3DR,FE2B,11111111,Port 3 drive current control register,,,,,,,,,
8,P4DR,FE2C,11111111,Port 4 drive current control register,,,,,,,,,
8,P5DR,FE2D,xx111111,Port 5 drive current control register,,,,,,,,,
8,P6DR,FE2E,11111111,Port 6 drive current control register,,,,,,,,,
8,P7DR,FE2F,11111111,Port 7 drive current control register,,,,,,,,,
8,P0IE,FE30,11111111,Port 0 input enable control register,,,,,,,,,
8,P1IE,FE31,11111111,Port 1 input enable control register,,,,,,,,,
,,...,,,,,,,,,,,
8,I2CCFG,FE80,00000000,I2C configuration register,,ENI2C,MSSL,MSSPEED5,MSSPEED4,MSSPEED3,MSSPEED2,MSSPEED1,MSSPEED0
8,I2CMSCR,FE81,0xxx0000,I2C host control register,,EMSI,-,-,-,MSCMD3,MSCMD2,MSCMD1,MSCMD0
8,I2CMSST,FE82,00xxxx00,I2C host state register,,MSBUSY,MSIF,-,-,-,-,MSACK1,MSACK0
8,I2CSLCR,FE83,x0000xx0,I2C slave control register,,-,ESTAI,ERXI,ETXI,ESTOI,-,-,SLRST
8,I2CSLST,FE84,00000000,I2C slave state register,,SLBUSY,STAIF,RXIF,TXIF,STOIF,TXING,SLACK1,SLACK0
8,I2CSLADR,FE85,00000000,I2C slave address register,,SLADR6,SLADR5,SLADR4,SLADR3,SLADR2,SLADR1,SLADR0,MA
8,I2CTXD,FE86,00000000,I2C data transmission register,,,,,,,,,
8,I2CRXD,FE87,00000000,I2C data receiving register,,,,,,,,,
8,I2CMSAUX,FE88,00000000,I2C host auxiliary control register,,-,-,-,-,-,-,-,WDTA
,,...,,,,,,,,,,,
8,TM2PS,FEA2,00000000,Timer 2 clock prescaler register,,,,,,,,,
8,TM3PS,FEA3,00000000,Timer 3 clock prescaler register,,,,,,,,,
8,TM4PS,FEA4,00000000,Timer 4 clock prescaler register,,,,,,,,,
,,...,,,,,,,,,,,
8,ADCTIM,FEA8,00101010,ADC timing control register,,CSSETUP,CSHOLD1,CSHOLD0,SMPDUTY4,SMPDUTY3,SMPDUTY2,SMPDUTY1,SMPDUTY0
,,...,,,,,,,,,,,
8,T3T4PIN,FEAC,xxxxxxx0,T3/T4 selection register,,-,-,-,-,-,-,-,T3T4SEL
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Symbol,Address,Default,Description,Compatibility,Bit 7,Bit 6,Bit 5,Bit 4,Bit 3,Bit 2,Bit 1,Bit 0
8,PWMA_ETRPS,FEB0,xxxxx000,PWMA ETR select register,,-,-,-,-,-,BRKAPS,ETRAPS1,ETRAPS0
8,PWMA_ENO,FEB1,00000000,PWMA output enable control,,ENO4N,ENO4P,ENO3N,ENO3P,ENO2N,ENO2P,ENO1N,ENO1P
8,PWMA_PS,FEB2,00000000,PWMA output pin selection register,,C4PS1,C4PS0,C3PS1,C3PS0,C2PS1,C2PS0,C1PS1,C1PS0
8,PWMA_IOAUX,FEB3,00000000,PWMA auxiliary register,,AUX4N,AUX4P,AUX3N,AUX3P,AUX2N,AUX2P,AUX1N,AUX1P
8,PWMB_ETRPS,FEB4,xxxxx000,PWMB ETR select register,,-,-,-,-,-,BRKBPS,ETRBPS1,ETRBPS0
8,PWMB_ENO,FEB5,x0x0x0x0,PWMB output enable control,,-,ENO8P,-,ENO7P,-,ENO6P,-,ENO5P
8,PWMB_PS,FEB6,00000000,PWMB output pin selection register,,C8PS1,C8PS0,C7PS1,C7PS0,C6PS1,C6PS0,C5PS1,C5PS0
8,PWMB_IOAUX,FEB7,x0x0x0x0,PWMB auxiliary register,,-,AUX8P,-,AUX7P,-,AUX6P,-,AUX5P
,,...,,,,,,,,,,,
8,PWMA_CR1,FEC0,00000000,PWMA control register 1,,ARPE,CMS1,CMS0,DIR,OPM,URS,UDIS,CEN
8,PWMA_CR2,FEC1,x000x0x0,PWMA control register 2,,-,MMS2,MMS1,MMS0,-,COMS,-,CCPC
8,PWMA_SMCR,FEC2,0000x000,PWMA slave mode control register,,MSM,TS2,TS1,TS0,-,SMS2,SMS1,SMS0
8,PWMA_ETR,FEC3,00000000,PWMA external trigger register,,ETP,ECE,ETPS1,ETPS0,ETF3,ETF2,ETF1,ETF0
8,PWMA_IER,FEC4,00000000,PWMA interrupt enable register,,BIE,TIE,COMIE,CC4IE,CC3IE,CC2IE,CC1IE,UIE
8,PWMA_SR1,FEC5,00000000,PWMA status register 1,,BIF,TIF,COMIF,CC4IF,CC3IF,CC2IF,CC1IF,UIF
8,PWMA_SR2,FEC6,xxx0000x,PWMA status register 2,,-,-,-,CC4OF,CC3OF,CC2OF,CC1OF,-
8,PWMA_EGR,FEC7,00000000,PWMA event register,,BG,TG,COMG,CC4G,CC3G,CC2G,CC1G,UG
8,PWMA_CCMR1,FEC8,00000000,PWMA capture mode register 1,,OC1CE,OC1M2,OC1M1,OC1M0,OC1PE,OC1FE,CC1S1,CC1S0
8,PWMA_CCMR1,FEC8,00000000,PWMA compare mode register 1,,IC1F3,IC1F2,IC1F1,IC1F0,IC1PSC1,IC1PSC0,CC1S1,CC1S0
8,PWMA_CCMR2,FEC9,00000000,PWMA capture mode register 2,,OC2CE,OC2M2,OC2M1,OC2M0,OC2PE,OC2FE,CC2S1,CC2S0
8,PWMA_CCMR2,FEC9,00000000,PWMA compare mode register 2,,IC2F3,IC2F2,IC2F1,IC2F0,IC2PSC1,IC2PSC0,CC2S1,CC2S0
8,PWMA_CCMR3,FECA,00000000,PWMA capture mode register 3,,OC3CE,OC3M2,OC3M1,OC3M0,OC3PE,OC3FE,CC3S1,CC3S0
8,PWMA_CCMR3,FECA,00000000,PWMA compare mode register 3,,IC3F3,IC3F2,IC3F1,IC3F0,IC3PSC1,IC3PSC0,CC3S1,CC3S0
8,PWMA_CCMR4,FECB,00000000,PWMA capture mode register 4,,OC4CE,OC4M2,OC4M1,OC4M0,OC4PE,OC4FE,CC4S1,CC4S0
8,PWMA_CCMR4,FECB,00000000,PWMA compare mode register 4,,IC4F3,IC4F2,IC4F1,IC4F0,IC4PSC1,IC4PSC0,CC4S1,CC4S0
8,PWMA_CCER1,FECC,00000000,PWMA capture compare enable register 1,,CC2NP,CC2NE,CC2P,CC2E,CC1NP,CC1NE,CC1P,CC1E
8,PWMA_CCER2,FECD,00000000,PWMA capture compare enable register 2,,CC4NP,CC4NE,CC4P,CC4E,CC3NP,CC3NE,CC3P,CC3E
8,PWMA_CNTRH,FECE,00000000,PWMA counter high byte,,,,,,,,,
8,PWMA_CNTRL,FECF,00000000,PWMA counter low byte,,,,,,,,,
8,PWMA_PSCRH,FED0,00000000,PWMA prescale high byte,,,,,,,,,
8,PWMA_PSCRL,FED1,00000000,PWMA prescale low byte,,,,,,,,,
8,PWMA_ARRH,FED2,00000000,PWMA auto-reload register high byte,,,,,,,,,
8,PWMA_ARRL,FED3,00000000,PWMA auto-reload register low byte,,,,,,,,,
8,PWMA_RCR,FED4,00000000,PWMA repeat counter register,,,,,,,,,
8,PWMA_CCR1H,FED5,00000000,PWMA compare capture register 1 high byte,,,,,,,,,
8,PWMA_CCR1L,FED6,00000000,PWMA compare capture register 1 low byte,,,,,,,,,
8,PWMA_CCR2H,FED7,00000000,PWMA compare capture register 2 high byte,,,,,,,,,
8,PWMA_CCR2L,FED8,00000000,PWMA compare capture register 2 low byte,,,,,,,,,
8,PWMA_CCR3H,FED9,00000000,PWMA compare capture register 3 high byte,,,,,,,,,
8,PWMA_CCR3L,FEDA,00000000,PWMA compare capture register 3 low byte,,,,,,,,,
8,PWMA_CCR4H,FEDB,00000000,PWMA compare capture register 4 high byte,,,,,,,,,
8,PWMA_CCR4L,FEDC,00000000,PWMA compare capture register 4 low byte,,,,,,,,,
8,PWMA_BKR,FEDD,00000000,PWMA brake register,,MOE,AOE,BKP,BKE,OSSR,OSSI,LOCK1,LOCK0
8,PWMA_DTR,FEDE,00000000,PWMA dead time control register,,,,,,,,,
8,PWMA_OISR,FEDF,00000000,PWMA output idle status register,,OIS4N,OIS4,OIS3N,OIS3,OIS2N,OIS2,OIS1N,OIS1
,,,,,,,,,,,,,
8,PWMB_CR1,FEE0,00000000,PWMB control register 1,,ARPE,CMS1,CMS0,DIR,OPM,URS,UDIS,CEN
8,PWMB_CR2,FEE1,x000x0x0,PWMB control register 2,,-,MMS2,MMS1,MMS0,-,COMS,-,CCPC
8,PWMB_SMCR,FEE2,0000x000,PWMB slave mode control register,,MSM,TS2,TS1,TS0,-,SMS2,SMS1,SMS0
8,PWMB_ETR,FEE3,00000000,PWMB external trigger register,,ETP,ECE,ETPS1,ETPS0,ETF3,ETF2,ETF1,ETF0
8,PWMB_IER,FEE4,00000000,PWMB interrupt enable register,,BIE,TIE,COMIE,CC8IE,CC7IE,CC6IE,CC5IE,UIE
8,PWMB_SR1,FEE5,00000000,PWMB status register 1,,BIF,TIF,COMIF,CC8IF,CC7IF,CC6IF,CC5IF,UIF
8,PWMB_SR2,FEE6,xxx0000x,PWMB status register 2,,-,-,-,CC8OF,CC7OF,CC6OF,CC5OF,-
8,PWMB_EGR,FEE7,00000000,PWMB event register,,BG,TG,COMG,CC8G,CC7G,CC6G,CC5G,UG
8,PWMB_CCMR1,FEE8,00000000,PWMB capture mode register 1,,OC5CE,OC5M2,OC5M1,OC5M0,OC5PE,OC5FE,CC5S1,CC5S0
8,PWMB_CCMR1,FEE8,00000000,PWMB compare mode register 1,,IC5F3,IC5F2,IC5F1,IC5F0,IC5PSC1,IC5PSC0,CC5S1,CC5S0
8,PWMB_CCMR2,FEE9,00000000,PWMB capture mode register 2,,OC6CE,OC6M2,OC6M1,OC6M0,OC6PE,OC6FE,CC6S1,CC6S0
